germana,11
griza,11
gvidi,11
ĝardeno,11
ĝeni,11
ilo,11
interesiĝi,11
kafejo,11
klini,11
konservi,11
kredo,11
kunporti,11
lampo,11
lerta,11
loĝejo,11
malamiko,11
malfeliĉo,11
malfermita,11
malproksime,11
manĝo,11
mastro,11
mondmilito,11
naiva,11
nuligilo,11
ordono,11
ornamita,11
pano,11
peko,11
petegi,11
po,11
posttagmezo,11
poŝo,11
prefere,11
produkti,11
proksimigi,11
reala,11
revidi,11
rido,11
rilati,11
sekreto,11
senmove,11
serioze,11
ses,11
skandalo,11
socio,11
spekti,11
superulo,11
supro,11
ŝalti,11
ŝoseo,11
tabulo,11
tasko,11
trakti,11
tridek,11
unuafoje,11
urba,11
videbla,11
violo,11
agi,10
amerika,10
amikiĝi,10
aparte,10
azena,10
bani,10
batali,10
boaco,10
bongusta,10
bonŝanco,10
brakumi,10
bruna,10
citrono,10
ĉiel,10
deko,10
drinkejo,10
dubo,10
eblo,10
edziĝi,10
ega,10
ekdormi,10
esperantista,10
estonteco,10
eŭropa,10
eventuala,10
faraona,10
fidi,10
flari,10
fluganta,10
formo,10
forpeli,10
frakasi,10
frua,10
grandega,10
herbo,10
insisti,10
intensa,10
interesa,10
jene,10
kajo,10
kliento,10
konduti,10
lavi,10
leŭtenanta,10
ludo,10
malforta,10
mallonge,10
mallumo,10
malŝalti,10
matena,10
matenmanĝo,10
miro,10
mortinta,10
neatendite,10
necesejo,10
nekomprenebla,10
normala,10
pala,10
parko,10
peni,10
perei,10
plani,10
planko,10
plue,10
pluvi,10
posttagmeze,10
prave,10
preter,10
pretigi,10
priskribi,10
promeni,10
prononci,10
regno,10
reto,10
retsitejo,10
revi,10
rosmaro,10
saluti,10
sciante,10
senĉesa,10
senmova,10
servi,10
situi,10
sperto,10
studi,10
stultaĵo,10
suspekti,10
ŝarĝisto,10
ŝoforo,10
tage,10
tagmanĝo,10
taso,10
tegmento,10
temo,10
tigro,10
transdoni,10
troa,10
vagi,10
vagono,10
valoro,10
verko,10
vesti,10
vivado,10
vivanta,10
